DATE,Ward Code,Areas,Latitude,Longitude,Rainfall_mm,Nearest Station,Discharge_m3s,Elevation,Land Use Classes,Population,Flood-risk_level,Flood_occured,Monitoring_required,Road Density_m,Runoff equivalent,Soil Wetness Index,Rainfall_Intensity_mm_hr,Rainfall Days Count,Longest rainfall _days,Distance_to_water_m,Soil Type,Built_up%,True_nearest_distance_m,Drainage_line_id,Drainage_properties,true_conditions_count
17-07-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,13.59375,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,25.19559,0.917192,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
18-07-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,66.34265,Kurla Nalla,19.875,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,37.19774,0.927027,2.764277,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
19-07-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,199.02797,Kurla Nalla,28.25,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,39.61491,0.933002,8.292832,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",4
20-07-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,66.34265,Kurla Nalla,34.35938,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,22.7934,0.936043,2.764277,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
21-07-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,88.08501,Kurla Nalla,28.25,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,50.93298,0.938071,3.670209,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",4
22-07-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,176.17001,Kurla Nalla,38.92188,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,40.58739,0.940707,7.340417,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",4
23-07-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,39.9375,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,54.16397,0.942559,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
24-07-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,47.8125,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,33.60695,0.941988,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
25-07-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,39.60938,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,44.78156,0.943084,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
26-07-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,77.73924,Kurla Nalla,41.90625,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,75.76712,0.943724,3.239135,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
27-07-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,310.95697,Kurla Nalla,60.29688,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,45.48727,0.944906,12.95654,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",4
28-07-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,51.78125,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,34.03351,0.944159,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
29-07-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,40.98438,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,21.00246,0.939785,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
30-07-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,30.51563,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,21.73102,0.934622,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
31-07-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,26.375,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,20.17584,0.930236,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
01-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,24.1875,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,15.58333,0.923195,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
02-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,21.03125,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,15.61748,0.919285,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
03-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,19.375,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,12.94592,0.911349,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
04-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,17.48438,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,10.94496,0.905318,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
05-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,15.59375,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,9.261536,0.89932,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
06-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,13.64063,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,8.788956,0.894515,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
07-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,12.625,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,8.635788,0.890453,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
08-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,12.03125,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,7.438705,0.886062,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
09-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,11.20313,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,6.761917,0.882692,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
10-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,10.39844,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,7.682312,0.877752,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
11-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,10.11719,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,6.265015,0.873516,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
12-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,9.5625,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,7.026581,0.869738,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
13-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,9.359375,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,6.360565,0.86326,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
14-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,9.03125,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,5.340454,0.858917,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
15-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,8.46875,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,5.25235,0.85617,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
16-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,8.03125,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,3.893112,0.85236,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
17-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,7.375,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,4.507042,0.850122,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
18-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,7.109375,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,4.428803,0.848823,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
19-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,169.30968,Kurla Nalla,7.03125,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,5.059525,0.844845,7.05457,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",4
20-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,7.09375,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,3.678253,0.841713,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
21-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,6.71875,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,3.701416,0.839561,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
22-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,6.375,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,4.557983,0.837726,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
23-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,6.539063,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,3.399124,0.835153,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
24-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,6.289063,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,6.019028,0.834237,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
25-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,6.835938,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,6.363648,0.834155,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
26-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,7.40625,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,7.344833,0.835516,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
27-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,8.101563,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,5.739914,0.835054,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
28-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,7.921875,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,4.334961,0.832384,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
29-08-2023 00:00,Ward L,Kurla Station (West & East),19.0727,72.8826,0,Kurla Nalla,7.132813,6,"residential, slum, mixed_use",940000,High,Yes,Yes,33.97,1.462654,0.820741,0,21,7,15,Sandy,90,456.74,126,"{'id': 'way/430418396', '@id': 'way/430418396', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
01-06-2023 00:00,Ward L,Bail Bazaar,19.0722,72.8771,0,Kurla Nalla,2.96875,7,"recreational_ground, residential",940000,Moderate,Yes,Yes,21.75,0,0.438048,0,21,7,16,Sandy,70,708.7,31,"{'id': 'way/125344259', '@id': 'way/125344259', 'covered': None, 'designation': None, 'intermittent': None, 'layer': '-1', 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
02-06-2023 00:00,Ward L,Bail Bazaar,19.0722,72.8771,0,Kurla Nalla,2.96875,7,"recreational_ground, residential",940000,Moderate,Yes,Yes,21.75,0,0.436444,0,21,7,16,Sandy,70,708.7,31,"{'id': 'way/125344259', '@id': 'way/125344259', 'covered': None, 'designation': None, 'intermittent': None, 'layer': '-1', 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
03-06-2023 00:00,Ward L,Bail Bazaar,19.0722,72.8771,0,Kurla Nalla,2.96875,7,"recreational_ground, residential",940000,Moderate,Yes,Yes,21.75,0,0.435722,0,21,7,16,Sandy,70,708.7,31,"{'id': 'way/125344259', '@id': 'way/125344259', 'covered': None, 'designation': None, 'intermittent': None, 'layer': '-1', 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
04-06-2023 00:00,Ward L,Bail Bazaar,19.0722,72.8771,0,Kurla Nalla,2.96875,7,"recreational_ground, residential",940000,High,Yes,Yes,21.75,0.86908,0.438238,0,21,7,16,Sandy,70,708.7,31,"{'id': 'way/125344259', '@id': 'way/125344259', 'covered': None, 'designation': None, 'intermittent': None, 'layer': '-1', 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
05-06-2023 00:00,Ward L,Bail Bazaar,19.0722,72.8771,0,Kurla Nalla,3.125,7,"recreational_ground, residential",940000,Moderate,Yes,Yes,21.75,0,0.438231,0,21,7,16,Sandy,70,708.7,31,"{'id': 'way/125344259', '@id': 'way/125344259', 'covered': None, 'designation': None, 'intermittent': None, 'layer': '-1', 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
06-06-2023 00:00,Ward L,Bail Bazaar,19.0722,72.8771,0,Kurla Nalla,3.15625,7,"recreational_ground, residential",940000,Moderate,Yes,Yes,21.75,0,0.438237,0,21,7,16,Sandy,70,708.7,31,"{'id': 'way/125344259', '@id': 'way/125344259', 'covered': None, 'designation': None, 'intermittent': None, 'layer': '-1', 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
07-06-2023 00:00,Ward L,Bail Bazaar,19.0722,72.8771,0,Kurla Nalla,3.09375,7,"recreational_ground, residential",940000,Moderate,Yes,Yes,21.75,0,0.436757,0,21,7,16,Sandy,70,708.7,31,"{'id': 'way/125344259', '@id': 'way/125344259', 'covered': None, 'designation': None, 'intermittent': None, 'layer': '-1', 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
08-06-2023 00:00,Ward L,Bail Bazaar,19.0722,72.8771,0,Kurla Nalla,3.0625,7,"recreational_ground, residential",940000,Moderate,Yes,Yes,21.75,0.062073,0.436882,0,21,7,16,Sandy,70,708.7,31,"{'id': 'way/125344259', '@id': 'way/125344259', 'covered': None, 'designation': None, 'intermittent': None, 'layer': '-1', 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
09-06-2023 00:00,Ward L,Bail Bazaar,19.0722,72.8771,0,Kurla Nalla,3.0625,7,"recreational_ground, residential",940000,High,Yes,Yes,21.75,1.427765,0.441011,0,21,7,16,Sandy,70,708.7,31,"{'id': 'way/125344259', '@id': 'way/125344259', 'covered': None, 'designation': None, 'intermittent': None, 'layer': '-1', 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
10-06-2023 00:00,Ward L,Bail Bazaar,19.0722,72.8771,0,Kurla Nalla,3.28125,7,"recreational_ground, residential",940000,High,Yes,Yes,21.75,3.29007,0.440934,0,21,7,16,Sandy,70,708.7,31,"{'id': 'way/125344259', '@id': 'way/125344259', 'covered': None, 'designation': None, 'intermittent': None, 'layer': '-1', 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
11-06-2023 00:00,Ward L,Bail Bazaar,19.0722,72.8771,0,Kurla Nalla,4.09375,7,"recreational_ground, residential",940000,High,Yes,Yes,21.75,1.181809,0.440371,0,21,7,16,Sandy,70,708.7,31,"{'id': 'way/125344259', '@id': 'way/125344259', 'covered': None, 'designation': None, 'intermittent': None, 'layer': '-1', 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
12-06-2023 00:00,Ward L,Bail Bazaar,19.0722,72.8771,0,Kurla Nalla,4.1875,7,"recreational_ground, residential",940000,High,Yes,Yes,21.75,3.291199,0.441786,0,21,7,16,Sandy,70,708.7,31,"{'id': 'way/125344259', '@id': 'way/125344259', 'covered': None, 'designation': None, 'intermittent': None, 'layer': '-1', 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
13-06-2023 00:00,Ward L,Bail Bazaar,19.0722,72.8771,0,Kurla Nalla,4.65625,7,"recreational_ground, residential",940000,High,Yes,Yes,21.75,4.414589,0.445872,0,21,7,16,Sandy,70,708.7,31,"{'id': 'way/125344259', '@id': 'way/125344259', 'covered': None, 'designation': None, 'intermittent': None, 'layer': '-1', 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
14-06-2023 00:00,Ward L,Bail Bazaar,19.0722,72.8771,0,Kurla Nalla,5.40625,7,"recreational_ground, residential",940000,High,Yes,Yes,21.75,3.300415,0.448065,0,21,7,16,Sandy,70,708.7,31,"{'id': 'way/125344259', '@id': 'way/125344259', 'covered': None, 'designation': None, 'intermittent': None, 'layer': '-1', 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
15-06-2023 00:00,Ward L,Bail Bazaar,19.0722,72.8771,0,Kurla Nalla,5.484375,7,"recreational_ground, residential",940000,High,Yes,Yes,21.75,2.617554,0.446187,0,21,7,16,Sandy,70,708.7,31,"{'id': 'way/125344259', '@id': 'way/125344259', 'covered': None, 'designation': None, 'intermittent': None, 'layer': '-1', 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
16-06-2023 00:00,Ward L,Bail Bazaar,19.0722,72.8771,0,Kurla Nalla,5.234375,7,"recreational_ground, residential",940000,High,Yes,Yes,21.75,2.61734,0.443815,0,21,7,16,Sandy,70,708.7,31,"{'id': 'way/125344259', '@id': 'way/125344259', 'covered': None, 'designation': None, 'intermittent': None, 'layer': '-1', 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
